Year,Team,Player,Runs,Wides,No_Balls,Venue,Match_Date
2003,Pakistan,Inzamam-ul-Haq,105,5,1,"Eden Gardens, Kolkata",2003-11-08
2003,Pakistan,Inzamam-ul-Haq,28,2,2,"Old Trafford, Manchester",2003-07-18
2003,Pakistan,Inzamam-ul-Haq,100,1,3,"Wankhede, Mumbai",2003-08-03
2003,Pakistan,Inzamam-ul-Haq,98,0,1,"Lord's, London",2003-10-25
2003,Pakistan,Shahid Afridi,35,3,1,"Lord's, London",2003-08-24
2003,Pakistan,Shahid Afridi,135,3,3,"MCG, Melbourne",2003-05-04
2003,Pakistan,Shahid Afridi,91,4,0,"Chinnaswamy, Bangalore",2003-06-26
2003,Pakistan,Shahid Afridi,134,0,0,"Lord's, London",2003-05-07
2003,Pakistan,Shahid Afridi,67,4,2,"MCG, Melbourne",2003-07-01
2003,Pakistan,Imran Khan,5,3,0,"Wankhede, Mumbai",2003-09-23
2003,Pakistan,Imran Khan,31,1,1,"MCG, Melbourne",2003-11-26
2003,Pakistan,Imran Khan,6,0,2,"Eden Gardens, Kolkata",2003-10-18
2003,South Africa,AB de Villiers,12,3,3,"MCG, Melbourne",2003-07-18
2003,South Africa,AB de Villiers,60,3,0,"Wankhede, Mumbai",2003-01-12
2003,South Africa,AB de Villiers,7,5,2,"Old Trafford, Manchester",2003-09-08
2003,South Africa,Jacques Kallis,13,3,2,"Old Trafford, Manchester",2003-04-08
2003,South Africa,Jacques Kallis,116,0,3,"Lord's, London",2003-01-05
2003,South Africa,Jacques Kallis,81,5,0,"Chinnaswamy, Bangalore",2003-11-10
2003,South Africa,Hashim Amla,50,2,1,"MCG, Melbourne",2003-10-21
2003,South Africa,Hashim Amla,79,3,0,"Old Trafford, Manchester",2003-09-10
2003,South Africa,Hashim Amla,78,3,3,"MCG, Melbourne",2003-01-24
2003,South Africa,Hashim Amla,82,3,0,"Wankhede, Mumbai",2003-05-27
2003,South Africa,Hashim Amla,21,3,1,"Old Trafford, Manchester",2003-02-24
2003,South Africa,Dale Steyn,40,1,2,"Lord's, London",2003-10-04
2003,South Africa,Dale Steyn,13,4,1,"Lord's, London",2003-04-20
2003,South Africa,Dale Steyn,45,2,0,"Eden Gardens, Kolkata",2003-09-03
2003,South Africa,Dale Steyn,148,5,3,"Chinnaswamy, Bangalore",2003-01-14
2003,South Africa,Dale Steyn,24,4,0,"Chinnaswamy, Bangalore",2003-10-15
2003,South Africa,Dale Steyn,7,2,1,"Wankhede, Mumbai",2003-04-23
2003,South Africa,Dale Steyn,70,5,1,"Wankhede, Mumbai",2003-08-16
2003,South Africa,Dale Steyn,5,4,2,"Eden Gardens, Kolkata",2003-02-15
2003,South Africa,Graeme Smith,150,1,0,"Lord's, London",2003-07-11
2003,South Africa,Graeme Smith,120,2,3,"Eden Gardens, Kolkata",2003-10-27
2003,South Africa,Graeme Smith,148,1,3,"Eden Gardens, Kolkata",2003-07-10
2003,South Africa,Graeme Smith,21,0,0,"Wankhede, Mumbai",2003-07-20
2003,South Africa,Graeme Smith,2,0,0,"Old Trafford, Manchester",2003-07-28
2003,South Africa,Graeme Smith,68,0,2,"Old Trafford, Manchester",2003-11-08
2003,New Zealand,Kane Williamson,73,1,3,"Wankhede, Mumbai",2003-12-05
2003,New Zealand,Kane Williamson,15,1,0,"Eden Gardens, Kolkata",2003-02-08
2003,New Zealand,Kane Williamson,107,4,2,"Wankhede, Mumbai",2003-08-05
2003,New Zealand,Kane Williamson,146,0,1,"Old Trafford, Manchester",2003-03-28
2003,New Zealand,Kane Williamson,9,5,2,"Lord's, London",2003-09-27
2003,New Zealand,Kane Williamson,76,4,1,"Old Trafford, Manchester",2003-08-06
2003,New Zealand,Brendon McCullum,20,0,2,"Lord's, London",2003-10-05
2003,New Zealand,Brendon McCullum,40,0,0,"Lord's, London",2003-12-19
2003,New Zealand,Brendon McCullum,43,0,0,"Wankhede, Mumbai",2003-04-25
2003,New Zealand,Brendon McCullum,145,2,3,"Wankhede, Mumbai",2003-02-25
2003,New Zealand,Brendon McCullum,71,0,3,"Chinnaswamy, Bangalore",2003-10-20
2003,New Zealand,Brendon McCullum,118,4,3,"Eden Gardens, Kolkata",2003-08-12
2003,New Zealand,Brendon McCullum,19,5,0,"MCG, Melbourne",2003-01-11
2003,New Zealand,Ross Taylor,127,5,2,"Eden Gardens, Kolkata",2003-08-21
2003,New Zealand,Ross Taylor,25,4,3,"Chinnaswamy, Bangalore",2003-03-16
2003,New Zealand,Ross Taylor,115,3,0,"MCG, Melbourne",2003-02-14
2003,New Zealand,Ross Taylor,3,4,0,"Wankhede, Mumbai",2003-05-12
2003,New Zealand,Ross Taylor,115,0,2,"Wankhede, Mumbai",2003-11-02
2003,New Zealand,Ross Taylor,8,5,2,"Lord's, London",2003-06-07
2003,New Zealand,Ross Taylor,56,4,1,"Chinnaswamy, Bangalore",2003-02-23
2003,New Zealand,Ross Taylor,104,4,2,"MCG, Melbourne",2003-10-06
2003,New Zealand,Martin Guptill,134,5,1,"Chinnaswamy, Bangalore",2003-09-11
2003,New Zealand,Martin Guptill,52,4,0,"Eden Gardens, Kolkata",2003-04-22
2003,New Zealand,Martin Guptill,52,4,3,"Chinnaswamy, Bangalore",2003-06-23
2003,New Zealand,Martin Guptill,139,1,3,"Eden Gardens, Kolkata",2003-02-02
2003,New Zealand,Martin Guptill,82,2,2,"Lord's, London",2003-03-10
2003,New Zealand,Martin Guptill,45,4,3,"MCG, Melbourne",2003-03-25
2003,New Zealand,Martin Guptill,80,2,1,"Lord's, London",2003-02-18
2003,New Zealand,Martin Guptill,0,0,2,"Wankhede, Mumbai",2003-11-17
2003,New Zealand,Martin Guptill,132,1,1,"Chinnaswamy, Bangalore",2003-04-07
2003,New Zealand,Daniel Vettori,12,0,0,"Chinnaswamy, Bangalore",2003-10-02
2003,New Zealand,Daniel Vettori,83,0,0,"Lord's, London",2003-12-21
2003,New Zealand,Daniel Vettori,55,4,2,"Chinnaswamy, Bangalore",2003-12-08
2003,New Zealand,Daniel Vettori,102,2,1,"Old Trafford, Manchester",2003-07-01
2003,New Zealand,Daniel Vettori,36,4,1,"MCG, Melbourne",2003-06-16
2003,Sri Lanka,Kumar Sangakkara,84,2,0,"Eden Gardens, Kolkata",2003-12-01
2003,Sri Lanka,Kumar Sangakkara,97,2,1,"Wankhede, Mumbai",2003-07-09
2003,Sri Lanka,Kumar Sangakkara,35,0,0,"Eden Gardens, Kolkata",2003-01-12
2003,Sri Lanka,Kumar Sangakkara,113,0,2,"Wankhede, Mumbai",2003-10-14
2003,Sri Lanka,Kumar Sangakkara,2,5,2,"Lord's, London",2003-11-04
2003,Sri Lanka,Kumar Sangakkara,55,3,1,"MCG, Melbourne",2003-03-22
2003,Sri Lanka,Kumar Sangakkara,29,0,2,"Wankhede, Mumbai",2003-07-17
2003,Sri Lanka,Mahela Jayawardene,99,3,3,"Lord's, London",2003-11-27
2003,Sri Lanka,Mahela Jayawardene,59,2,2,"Wankhede, Mumbai",2003-06-20
2003,Sri Lanka,Mahela Jayawardene,0,3,0,"Wankhede, Mumbai",2003-09-20
2003,Sri Lanka,Mahela Jayawardene,75,2,0,"Old Trafford, Manchester",2003-11-13
2003,Sri Lanka,Mahela Jayawardene,149,1,3,"Eden Gardens, Kolkata",2003-07-14
2003,Sri Lanka,Mahela Jayawardene,0,4,0,"MCG, Melbourne",2003-08-22
2003,Sri Lanka,Mahela Jayawardene,106,3,0,"MCG, Melbourne",2003-11-01
2003,Sri Lanka,Sanath Jayasuriya,44,4,3,"Lord's, London",2003-01-11
2003,Sri Lanka,Sanath Jayasuriya,145,0,2,"Old Trafford, Manchester",2003-05-22
2003,Sri Lanka,Sanath Jayasuriya,92,3,2,"Lord's, London",2003-07-28
2003,Sri Lanka,Sanath Jayasuriya,90,1,3,"Old Trafford, Manchester",2003-11-20
2003,Sri Lanka,Sanath Jayasuriya,27,2,0,"Old Trafford, Manchester",2003-02-22
2003,Sri Lanka,Sanath Jayasuriya,32,0,3,"Chinnaswamy, Bangalore",2003-12-08
2003,Sri Lanka,Muttiah Muralitharan,90,5,2,"Eden Gardens, Kolkata",2003-03-23
2003,Sri Lanka,Muttiah Muralitharan,3,1,0,"Chinnaswamy, Bangalore",2003-12-05
2003,Sri Lanka,Muttiah Muralitharan,101,2,3,"Lord's, London",2003-01-01
2003,Sri Lanka,Muttiah Muralitharan,49,1,1,"MCG, Melbourne",2003-03-20
2003,Sri Lanka,Lasith Malinga,120,0,3,"MCG, Melbourne",2003-05-17
2003,Sri Lanka,Lasith Malinga,68,2,3,"Chinnaswamy, Bangalore",2003-05-07
2003,Sri Lanka,Lasith Malinga,9,0,3,"Old Trafford, Manchester",2003-02-23
2003,Sri Lanka,Lasith Malinga,102,1,1,"MCG, Melbourne",2003-01-24
2003,Sri Lanka,Lasith Malinga,24,0,0,"Chinnaswamy, Bangalore",2003-12-04
2003,West Indies,Chris Gayle,77,1,3,"Eden Gardens, Kolkata",2003-01-15
2003,West Indies,Chris Gayle,60,3,0,"Chinnaswamy, Bangalore",2003-06-07
2003,West Indies,Chris Gayle,65,3,2,"Lord's, London",2003-12-06
2003,West Indies,Chris Gayle,120,4,1,"Old Trafford, Manchester",2003-05-20
2003,West Indies,Chris Gayle,131,1,3,"Old Trafford, Manchester",2003-09-27
2003,West Indies,Chris Gayle,72,2,2,"MCG, Melbourne",2003-11-11
2003,West Indies,Chris Gayle,53,3,0,"Old Trafford, Manchester",2003-05-12
2003,West Indies,Brian Lara,72,5,0,"Eden Gardens, Kolkata",2003-10-26
2003,West Indies,Brian Lara,123,0,0,"Lord's, London",2003-10-25
2003,West Indies,Brian Lara,25,2,0,"Eden Gardens, Kolkata",2003-12-23
2003,West Indies,Brian Lara,94,0,2,"Lord's, London",2003-05-03
2003,West Indies,Brian Lara,88,3,1,"Eden Gardens, Kolkata",2003-08-07
2003,West Indies,Brian Lara,58,4,1,"Chinnaswamy, Bangalore",2003-11-07
2003,West Indies,Brian Lara,56,2,0,"Chinnaswamy, Bangalore",2003-10-25
2003,West Indies,Viv Richards,11,2,3,"Wankhede, Mumbai",2003-09-24
2003,West Indies,Viv Richards,17,1,3,"Old Trafford, Manchester",2003-05-01
2003,West Indies,Viv Richards,79,5,2,"Chinnaswamy, Bangalore",2003-09-13
2003,West Indies,Viv Richards,44,0,2,"Eden Gardens, Kolkata",2003-08-04
2003,West Indies,Viv Richards,140,3,3,"Lord's, London",2003-01-04
2003,West Indies,Clive Lloyd,125,0,2,"Old Trafford, Manchester",2003-06-12
2003,West Indies,Clive Lloyd,136,2,2,"Eden Gardens, Kolkata",2003-08-03
2003,West Indies,Clive Lloyd,22,4,1,"Old Trafford, Manchester",2003-07-07
2003,West Indies,Clive Lloyd,131,2,3,"Eden Gardens, Kolkata",2003-08-01
2003,West Indies,Clive Lloyd,47,4,3,"Lord's, London",2003-11-02
2003,West Indies,Clive Lloyd,68,3,1,"Eden Gardens, Kolkata",2003-08-03
2003,West Indies,Andre Russell,17,3,1,"Lord's, London",2003-06-23
2003,West Indies,Andre Russell,91,3,0,"Chinnaswamy, Bangalore",2003-03-17
2003,West Indies,Andre Russell,49,5,0,"MCG, Melbourne",2003-06-24
2003,West Indies,Andre Russell,65,2,2,"Chinnaswamy, Bangalore",2003-10-13
2003,West Indies,Andre Russell,7,1,3,"Old Trafford, Manchester",2003-09-20
2003,West Indies,Andre Russell,117,2,3,"Wankhede, Mumbai",2003-02-04
2003,West Indies,Andre Russell,115,4,2,"Eden Gardens, Kolkata",2003-09-24
2003,West Indies,Andre Russell,144,2,0,"Wankhede, Mumbai",2003-11-08
2003,West Indies,Andre Russell,144,1,3,"MCG, Melbourne",2003-03-01
2007,India,Virat Kohli,28,3,2,"Lord's, London",2007-12-12
2007,India,Virat Kohli,107,3,3,"Chinnaswamy, Bangalore",2007-07-25
2007,India,Virat Kohli,54,4,3,"Old Trafford, Manchester",2007-05-22
2007,India,Virat Kohli,22,3,3,"Old Trafford, Manchester",2007-03-12
2007,India,Virat Kohli,7,2,0,"Chinnaswamy, Bangalore",2007-04-06
2007,India,Virat Kohli,71,1,2,"Chinnaswamy, Bangalore",2007-10-11
2007,India,Virat Kohli,70,2,3,"Old Trafford, Manchester",2007-05-23
2007,India,Virat Kohli,143,3,3,"Old Trafford, Manchester",2007-02-07
2007,India,Sachin Tendulkar,45,0,1,"Lord's, London",2007-07-25
2007,India,Sachin Tendulkar,34,5,0,"Old Trafford, Manchester",2007-02-17
2007,India,Sachin Tendulkar,20,2,3,"Chinnaswamy, Bangalore",2007-11-07
2007,India,Sachin Tendulkar,103,2,1,"Chinnaswamy, Bangalore",2007-06-04
2007,India,Sachin Tendulkar,100,5,3,"Chinnaswamy, Bangalore",2007-07-06
2007,India,Sachin Tendulkar,129,3,1,"Old Trafford, Manchester",2007-07-17
2007,India,Sachin Tendulkar,2,4,0,"Lord's, London",2007-08-13
2007,India,Sachin Tendulkar,105,3,2,"Chinnaswamy, Bangalore",2007-05-16
2007,India,Rohit Sharma,22,2,2,"Lord's, London",2007-07-12
2007,India,Rohit Sharma,73,5,1,"Eden Gardens, Kolkata",2007-10-06
2007,India,Rohit Sharma,110,2,3,"Eden Gardens, Kolkata",2007-12-11
2007,India,Rohit Sharma,15,2,2,"Wankhede, Mumbai",2007-02-18
2007,India,Rohit Sharma,119,4,0,"MCG, Melbourne",2007-10-28
2007,India,Rohit Sharma,87,0,2,"Wankhede, Mumbai",2007-11-27
2007,India,MS Dhoni,121,2,3,"MCG, Melbourne",2007-06-22
2007,India,MS Dhoni,20,1,1,"Lord's, London",2007-02-25
2007,India,MS Dhoni,79,2,3,"Lord's, London",2007-12-11
2007,India,MS Dhoni,36,1,1,"MCG, Melbourne",2007-03-02
2007,India,MS Dhoni,107,0,0,"Lord's, London",2007-12-13
2007,India,MS Dhoni,100,2,1,"Chinnaswamy, Bangalore",2007-04-24
2007,India,MS Dhoni,10,0,3,"MCG, Melbourne",2007-06-20
2007,India,MS Dhoni,75,3,1,"MCG, Melbourne",2007-11-08
2007,India,Yuvraj Singh,66,1,3,"Eden Gardens, Kolkata",2007-01-02
2007,India,Yuvraj Singh,124,3,0,"MCG, Melbourne",2007-10-16
2007,India,Yuvraj Singh,114,2,1,"Chinnaswamy, Bangalore",2007-03-08
2007,India,Yuvraj Singh,62,0,2,"Wankhede, Mumbai",2007-11-24
2007,India,Yuvraj Singh,76,5,0,"Wankhede, Mumbai",2007-08-27
2007,India,Yuvraj Singh,134,1,1,"Old Trafford, Manchester",2007-09-05
2007,India,Yuvraj Singh,144,5,0,"Wankhede, Mumbai",2007-12-12
2007,Australia,Ricky Ponting,76,0,3,"Eden Gardens, Kolkata",2007-08-11
2007,Australia,Ricky Ponting,129,0,2,"Chinnaswamy, Bangalore",2007-02-21
2007,Australia,Ricky Ponting,96,4,2,"Chinnaswamy, Bangalore",2007-02-11
2007,Australia,Ricky Ponting,17,5,3,"Old Trafford, Manchester",2007-01-09
2007,Australia,Ricky Ponting,34,4,3,"Wankhede, Mumbai",2007-04-21
2007,Australia,Glenn Maxwell,26,5,0,"Chinnaswamy, Bangalore",2007-12-03
2007,Australia,Glenn Maxwell,102,5,2,"Lord's, London",2007-10-10
2007,Australia,Glenn Maxwell,136,0,2,"Wankhede, Mumbai",2007-07-03
2007,Australia,Glenn Maxwell,35,2,3,"Lord's, London",2007-11-23
2007,Australia,Glenn Maxwell,29,2,1,"MCG, Melbourne",2007-03-21
2007,Australia,Glenn Maxwell,130,4,3,"MCG, Melbourne",2007-11-15
2007,Australia,Steve Smith,65,1,2,"Old Trafford, Manchester",2007-07-02
2007,Australia,Steve Smith,60,0,2,"Lord's, London",2007-04-18
2007,Australia,Steve Smith,22,3,1,"MCG, Melbourne",2007-04-21
2007,Australia,Steve Smith,55,5,2,"Chinnaswamy, Bangalore",2007-02-23
2007,Australia,David Warner,149,5,3,"Old Trafford, Manchester",2007-02-14
2007,Australia,David Warner,4,2,0,"Lord's, London",2007-11-05
2007,Australia,David Warner,28,1,1,"Eden Gardens, Kolkata",2007-02-05
2007,Australia,David Warner,116,3,1,"MCG, Melbourne",2007-05-07
2007,Australia,David Warner,52,2,1,"Eden Gardens, Kolkata",2007-04-10
2007,Australia,David Warner,119,0,1,"Chinnaswamy, Bangalore",2007-04-10
2007,Australia,David Warner,41,3,1,"Eden Gardens, Kolkata",2007-02-24
2007,Australia,David Warner,18,4,1,"Lord's, London",2007-06-13
2007,Australia,Adam Gilchrist,149,1,1,"Wankhede, Mumbai",2007-02-25
2007,Australia,Adam Gilchrist,148,4,2,"Lord's, London",2007-12-15
2007,Australia,Adam Gilchrist,35,1,0,"Lord's, London",2007-05-17
2007,Australia,Adam Gilchrist,21,0,1,"Eden Gardens, Kolkata",2007-03-24
2007,Australia,Adam Gilchrist,39,5,2,"Wankhede, Mumbai",2007-09-10
2007,Australia,Adam Gilchrist,60,2,0,"Eden Gardens, Kolkata",2007-06-25
2007,Australia,Adam Gilchrist,72,4,0,"Wankhede, Mumbai",2007-05-20
2007,Australia,Adam Gilchrist,83,4,3,"MCG, Melbourne",2007-10-08
2007,England,Joe Root,81,2,1,"Wankhede, Mumbai",2007-01-06
2007,England,Joe Root,109,2,1,"Eden Gardens, Kolkata",2007-11-02
2007,England,Joe Root,95,1,1,"Eden Gardens, Kolkata",2007-06-05
2007,England,Joe Root,139,4,3,"Wankhede, Mumbai",2007-02-18
2007,England,Joe Root,92,1,0,"MCG, Melbourne",2007-04-04
2007,England,Joe Root,5,4,3,"Lord's, London",2007-04-24
2007,England,Joe Root,29,1,2,"MCG, Melbourne",2007-02-08
2007,England,Joe Root,96,3,1,"Wankhede, Mumbai",2007-11-21
2007,England,Joe Root,77,3,2,"Eden Gardens, Kolkata",2007-07-28
2007,England,Ben Stokes,41,4,3,"MCG, Melbourne",2007-05-22
2007,England,Ben Stokes,87,1,0,"Eden Gardens, Kolkata",2007-05-14
2007,England,Ben Stokes,92,4,1,"Eden Gardens, Kolkata",2007-08-07
2007,England,Ben Stokes,34,5,0,"Eden Gardens, Kolkata",2007-04-18
2007,England,Jos Buttler,33,2,3,"Lord's, London",2007-12-27
2007,England,Jos Buttler,126,3,0,"Lord's, London",2007-06-19
2007,England,Jos Buttler,2,4,1,"Chinnaswamy, Bangalore",2007-11-06
2007,England,Jos Buttler,41,3,0,"Eden Gardens, Kolkata",2007-09-27
2007,England,Jos Buttler,25,5,0,"Old Trafford, Manchester",2007-07-28
2007,England,Jos Buttler,66,1,3,"Eden Gardens, Kolkata",2007-02-15
2007,England,Jos Buttler,136,1,0,"Wankhede, Mumbai",2007-02-17
2007,England,Jos Buttler,46,3,1,"Wankhede, Mumbai",2007-09-28
2007,England,Eoin Morgan,4,5,1,"MCG, Melbourne",2007-02-27
2007,England,Eoin Morgan,137,4,2,"MCG, Melbourne",2007-09-23
2007,England,Eoin Morgan,7,1,3,"Chinnaswamy, Bangalore",2007-03-18
2007,England,Eoin Morgan,22,3,0,"MCG, Melbourne",2007-11-22
2007,England,Eoin Morgan,14,4,0,"Eden Gardens, Kolkata",2007-08-22
2007,England,Eoin Morgan,85,4,2,"Wankhede, Mumbai",2007-10-20
2007,England,Eoin Morgan,87,0,0,"Eden Gardens, Kolkata",2007-09-04
2007,England,Eoin Morgan,48,1,2,"Wankhede, Mumbai",2007-05-08
2007,England,Kevin Pietersen,104,1,2,"Chinnaswamy, Bangalore",2007-02-10
2007,England,Kevin Pietersen,125,2,1,"Eden Gardens, Kolkata",2007-06-12
2007,England,Kevin Pietersen,31,3,3,"MCG, Melbourne",2007-02-21
2007,England,Kevin Pietersen,91,2,2,"Lord's, London",2007-01-22
2007,England,Kevin Pietersen,119,5,1,"Chinnaswamy, Bangalore",2007-01-27
2007,Pakistan,Babar Azam,95,5,1,"Eden Gardens, Kolkata",2007-03-05
2007,Pakistan,Babar Azam,38,2,0,"Chinnaswamy, Bangalore",2007-02-18
2007,Pakistan,Babar Azam,29,0,2,"Old Trafford, Manchester",2007-06-25
2007,Pakistan,Babar Azam,47,2,3,"Lord's, London",2007-06-17
2007,Pakistan,Wasim Akram,133,5,3,"Wankhede, Mumbai",2007-05-16
2007,Pakistan,Wasim Akram,139,4,1,"Chinnaswamy, Bangalore",2007-12-03
2007,Pakistan,Wasim Akram,88,1,2,"Lord's, London",2007-02-14
2007,Pakistan,Wasim Akram,36,2,0,"Wankhede, Mumbai",2007-05-02
2007,Pakistan,Wasim Akram,37,2,2,"Eden Gardens, Kolkata",2007-04-22
2007,Pakistan,Wasim Akram,40,0,2,"Chinnaswamy, Bangalore",2007-12-04
2007,Pakistan,Inzamam-ul-Haq,50,5,3,"Old Trafford, Manchester",2007-08-08
2007,Pakistan,Inzamam-ul-Haq,99,0,0,"Old Trafford, Manchester",2007-07-12
2007,Pakistan,Inzamam-ul-Haq,77,1,3,"Chinnaswamy, Bangalore",2007-02-14
2007,Pakistan,Inzamam-ul-Haq,0,1,3,"Lord's, London",2007-03-26
2007,Pakistan,Inzamam-ul-Haq,13,4,2,"MCG, Melbourne",2007-03-04
2007,Pakistan,Inzamam-ul-Haq,103,3,1,"Wankhede, Mumbai",2007-08-01
2007,Pakistan,Shahid Afridi,80,5,0,"Lord's, London",2007-12-24
2007,Pakistan,Shahid Afridi,123,2,3,"Wankhede, Mumbai",2007-05-06
2007,Pakistan,Shahid Afridi,96,0,0,"Eden Gardens, Kolkata",2007-10-26
2007,Pakistan,Shahid Afridi,111,5,0,"Chinnaswamy, Bangalore",2007-10-02
2007,Pakistan,Shahid Afridi,82,1,2,"Wankhede, Mumbai",2007-05-28
2007,Pakistan,Shahid Afridi,130,3,2,"Lord's, London",2007-04-10
2007,Pakistan,Shahid Afridi,72,5,3,"MCG, Melbourne",2007-01-04
2007,Pakistan,Shahid Afridi,26,5,3,"MCG, Melbourne",2007-08-18
2007,Pakistan,Shahid Afridi,83,1,2,"MCG, Melbourne",2007-06-13
2007,Pakistan,Imran Khan,48,3,3,"Wankhede, Mumbai",2007-06-23
2007,Pakistan,Imran Khan,123,2,3,"Lord's, London",2007-12-06
2007,Pakistan,Imran Khan,113,0,0,"Wankhede, Mumbai",2007-08-24
2007,Pakistan,Imran Khan,1,1,0,"Chinnaswamy, Bangalore",2007-10-13
2007,Pakistan,Imran Khan,36,3,1,"Lord's, London",2007-10-10
2007,Pakistan,Imran Khan,123,3,3,"MCG, Melbourne",2007-09-08
2007,Pakistan,Imran Khan,91,4,2,"MCG, Melbourne",2007-08-07
2007,Pakistan,Imran Khan,114,0,1,"Old Trafford, Manchester",2007-04-25
2007,Pakistan,Imran Khan,41,4,3,"Old Trafford, Manchester",2007-12-27
2007,South Africa,AB de Villiers,10,5,2,"Eden Gardens, Kolkata",2007-12-15
2007,South Africa,AB de Villiers,119,3,1,"Eden Gardens, Kolkata",2007-04-15
2007,South Africa,AB de Villiers,146,3,1,"MCG, Melbourne",2007-04-16
2007,South Africa,AB de Villiers,27,5,1,"MCG, Melbourne",2007-06-13
2007,South Africa,AB de Villiers,124,2,1,"Old Trafford, Manchester",2007-02-05
2007,South Africa,AB de Villiers,73,1,0,"Chinnaswamy, Bangalore",2007-03-18
2007,South Africa,AB de Villiers,135,2,1,"Wankhede, Mumbai",2007-07-18
2007,South Africa,Jacques Kallis,1,4,2,"Lord's, London",2007-04-20
2007,South Africa,Jacques Kallis,69,1,0,"Eden Gardens, Kolkata",2007-01-28
2007,South Africa,Jacques Kallis,69,5,0,"MCG, Melbourne",2007-07-04
2007,South Africa,Jacques Kallis,24,0,2,"Old Trafford, Manchester",2007-08-15
2007,South Africa,Jacques Kallis,141,5,3,"MCG, Melbourne",2007-12-22
2007,South Africa,Hashim Amla,74,3,2,"Old Trafford, Manchester",2007-04-07
2007,South Africa,Hashim Amla,12,4,3,"Chinnaswamy, Bangalore",2007-06-03
2007,South Africa,Hashim Amla,68,2,1,"Wankhede, Mumbai",2007-09-28
2007,South Africa,Hashim Amla,128,3,0,"Eden Gardens, Kolkata",2007-01-12
2007,South Africa,Hashim Amla,61,3,1,"Eden Gardens, Kolkata",2007-05-03
2007,South Africa,Hashim Amla,48,3,1,"Lord's, London",2007-09-21
2007,South Africa,Hashim Amla,30,4,1,"Lord's, London",2007-02-20
2007,South Africa,Hashim Amla,2,1,3,"Chinnaswamy, Bangalore",2007-08-08
2007,South Africa,Dale Steyn,109,1,3,"Chinnaswamy, Bangalore",2007-01-13
2007,South Africa,Dale Steyn,117,1,0,"Eden Gardens, Kolkata",2007-12-15
2007,South Africa,Dale Steyn,13,0,3,"Chinnaswamy, Bangalore",2007-07-05
2007,South Africa,Dale Steyn,144,4,1,"Wankhede, Mumbai",2007-04-19
2007,South Africa,Dale Steyn,148,5,0,"MCG, Melbourne",2007-07-02
2007,South Africa,Dale Steyn,90,0,2,"Wankhede, Mumbai",2007-08-22
2007,South Africa,Graeme Smith,138,1,2,"Old Trafford, Manchester",2007-05-22
2007,South Africa,Graeme Smith,102,0,0,"Lord's, London",2007-07-11
2007,South Africa,Graeme Smith,104,4,3,"Chinnaswamy, Bangalore",2007-04-15
2007,South Africa,Graeme Smith,61,5,1,"Wankhede, Mumbai",2007-08-20
2007,South Africa,Graeme Smith,139,5,0,"Wankhede, Mumbai",2007-02-15
2007,South Africa,Graeme Smith,67,2,1,"Wankhede, Mumbai",2007-05-09
2007,South Africa,Graeme Smith,47,5,2,"MCG, Melbourne",2007-11-22
2007,South Africa,Graeme Smith,61,3,3,"Eden Gardens, Kolkata",2007-11-11
2007,South Africa,Graeme Smith,10,3,0,"Wankhede, Mumbai",2007-06-16
2007,New Zealand,Kane Williamson,67,0,0,"Old Trafford, Manchester",2007-04-04
2007,New Zealand,Kane Williamson,115,5,3,"Lord's, London",2007-05-06
2007,New Zealand,Kane Williamson,110,5,0,"Old Trafford, Manchester",2007-03-14
2007,New Zealand,Kane Williamson,14,4,3,"Lord's, London",2007-05-20
2007,New Zealand,Kane Williamson,124,5,3,"Old Trafford, Manchester",2007-11-07
2007,New Zealand,Kane Williamson,114,5,0,"MCG, Melbourne",2007-07-26
2007,New Zealand,Kane Williamson,89,3,0,"Wankhede, Mumbai",2007-12-23
2007,New Zealand,Kane Williamson,26,4,0,"Old Trafford, Manchester",2007-10-20
2007,New Zealand,Kane Williamson,33,2,3,"Eden Gardens, Kolkata",2007-12-23
2007,New Zealand,Brendon McCullum,63,2,3,"Wankhede, Mumbai",2007-03-05
2007,New Zealand,Brendon McCullum,24,2,2,"MCG, Melbourne",2007-06-23
2007,New Zealand,Brendon McCullum,33,1,2,"Chinnaswamy, Bangalore",2007-07-05
